gate_block_above_0_9_ci95_high,gate_block_above_0_9_ci95_low,gate_block_above_0_9_mean,gate_block_below_0_5_ci95_high,gate_block_below_0_5_ci95_low,gate_block_below_0_5_mean,gate_block_mean_ci95_high,gate_block_mean_ci95_low,gate_block_mean_mean,gate_candidate_norm_spearman_ci95_high,gate_candidate_norm_spearman_ci95_low,gate_candidate_norm_spearman_mean,gate_ff_above_0_9_ci95_high,gate_ff_above_0_9_ci95_low,gate_ff_above_0_9_mean,gate_ff_below_0_5_ci95_high,gate_ff_below_0_5_ci95_low,gate_ff_below_0_5_mean,gate_ff_mean_ci95_high,gate_ff_mean_ci95_low,gate_ff_mean_mean,gate_sa_above_0_9_ci95_high,gate_sa_above_0_9_ci95_low,gate_sa_above_0_9_mean,gate_sa_below_0_5_ci95_high,gate_sa_below_0_5_ci95_low,gate_sa_below_0_5_mean,gate_sa_mean_ci95_high,gate_sa_mean_ci95_low,gate_sa_mean_mean,gate_utility_block_spearman_ci95_high,gate_utility_block_spearman_ci95_low,gate_utility_block_spearman_mean,gate_utility_ff_spearman_ci95_high,gate_utility_ff_spearman_ci95_low,gate_utility_ff_spearman_mean,gate_utility_sa_spearman_ci95_high,gate_utility_sa_spearman_ci95_low,gate_utility_sa_spearman_mean,layer,seed_n,task_family,utility_block_mean_ci95_high,utility_block_mean_ci95_low,utility_block_mean_mean,utility_ff_mean_ci95_high,utility_ff_mean_ci95_low,utility_ff_mean_mean,utility_sa_mean_ci95_high,utility_sa_mean_ci95_low,utility_sa_mean_mean,variant
0.7333333492279053,0.0,0.3333333432674408,0.6866666674613953,0.1066666692495346,0.39666667580604553,0.8590819239616394,0.3572544455528259,0.6081681251525879,0.7040510773658752,0.27164214849472046,0.518356442451477,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3783162236213684,-0.06412532180547714,0.17959924042224884,,,,,,,9,5,maximum,0.018831055611371994,-0.003269810928031802,0.007780622690916061,0.001085770665667951,-0.005107108503580093,-0.0018726938869804144,0.026006381958723068,-0.004878657404333353,0.00877835787832737,gated
0.79666668176651,0.2563333511352539,0.5200000405311584,0.05000000074505806,0.0,0.01666666753590107,0.9441359639167786,0.8092023730278015,0.8818483352661133,0.7058182954788208,0.37777161598205566,0.545540452003479,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3725251853466034,-0.17325922846794128,0.09058072417974472,,,,,,,10,5,maximum,0.02898770198225975,0.004174253903329372,0.01722007617354393,0.0014916871441528201,-0.002606223104521632,-0.0006059881416149437,0.028987929224967957,0.005864819046109915,0.018237661570310593,gated
0.8999999761581421,0.15333333611488342,0.5266666412353516,0.26333335041999817,0.0,0.12999999523162842,0.9595341682434082,0.6591269969940186,0.8164433240890503,0.5637343525886536,0.2501583695411682,0.43180885910987854,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3137204647064209,-0.4938482642173767,-0.08138926327228546,,,,,,,11,5,maximum,0.03336424380540848,-0.022101053968071938,0.0071444520726799965,0.015213659033179283,-0.000768932222854346,0.007457303814589977,0.013147259131073952,-0.023552486672997475,-0.0029109858442097902,gated
0.7566667199134827,0.26333335041999817,0.5099999904632568,0.2199999839067459,0.01666666753590107,0.10999999940395355,0.9104159474372864,0.6957303285598755,0.8102555274963379,0.6019561290740967,0.2281300276517868,0.41345930099487305,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4833564758300781,-0.055170875042676926,0.2216837853193283,,,,,,,12,5,maximum,0.0007872958667576313,-0.018304357305169106,-0.00659052561968565,0.0026851261500269175,-0.004951086826622486,-0.0011859070509672165,-0.0008088080212473869,-0.014203493483364582,-0.005757391918450594,gated
0.7566666007041931,0.22999998927116394,0.4933333396911621,0.18333332240581512,0.013333333656191826,0.0833333358168602,0.9063857197761536,0.7016346454620361,0.8222802877426147,0.7634121179580688,0.49737149477005005,0.6582050323486328,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3606557250022888,-0.04533481225371361,0.15040844678878784,,,,,,,13,5,maximum,0.008387464098632336,-0.012833130545914173,-0.0016045549418777227,0.005228730384260416,-0.012012647464871407,-0.0027855250518769026,0.0032803677022457123,-0.001354218227788806,0.0008608076605014503,gated
0.603583574295044,0.14000000059604645,0.3766666352748871,0.36666664481163025,0.013333333656191826,0.1599999964237213,0.8586408495903015,0.5555692911148071,0.73609858751297,0.8427896499633789,0.7344484329223633,0.7885968685150146,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5053306221961975,0.31844401359558105,0.41453734040260315,,,,,,,14,5,maximum,0.0069698067381978035,-0.010011390782892704,-0.0021771094761788845,0.0015205508098006248,-0.0074430545791983604,-0.002961251884698868,0.005368264392018318,-0.0035175257362425327,0.0006640065694227815,gated
0.7066666483879089,0.18333332240581512,0.45333331823349,0.2933333218097687,0.006666666828095913,0.14666667580604553,0.8868834376335144,0.6396842002868652,0.7700752019882202,0.7934092879295349,0.6512030959129333,0.7238788604736328,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6143817901611328,0.24465684592723846,0.42457351088523865,,,,,,,15,5,maximum,0.012897332198917866,0.0018095707055181265,0.007384869270026684,0.005143333226442337,-0.001463860273361206,0.0016984209651127458,0.01032886654138565,0.0016057111788541079,0.00551938358694315,gated
1.0,0.23333331942558289,0.6333333253860474,0.0,0.0,0.0,0.953812301158905,0.8212347030639648,0.8922845721244812,0.5785334706306458,0.025124505162239075,0.2788555920124054,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14418140053749084,-0.06998682022094727,0.033533431589603424,,,,,,,0,5,middle,1.1334731578826904,0.005089729093015194,0.41830888390541077,0.0023330755066126585,0.0005743774818256497,0.0013518359046429396,0.9497729539871216,0.0030108329374343157,0.334597110748291,gated
0.6733333468437195,0.01666666753590107,0.2900000214576721,0.0,0.0,0.0,0.9032668471336365,0.7838546633720398,0.8446381688117981,0.1518833488225937,-0.05026496574282646,0.049664728343486786,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.023712800815701485,-0.19928868114948273,-0.0877879410982132,,,,,,,1,5,middle,0.19871731102466583,0.004209449049085379,0.08373835682868958,0.0011218858417123556,-0.0009090278181247413,0.0002528213954064995,0.10327140241861343,0.00016350121586583555,0.050454556941986084,gated
0.6433333158493042,0.04333333298563957,0.2866666913032532,0.0,0.0,0.0,0.8897714614868164,0.7693693041801453,0.8293299674987793,0.16176508367061615,-0.14013513922691345,0.03587237745523453,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.07984106242656708,-0.24426908791065216,-0.08183056116104126,,,,,,,2,5,middle,0.17802366614341736,0.004439632408320904,0.07256827503442764,0.007293966598808765,0.00022533244919031858,0.0027539839502424,0.1596781313419342,0.0017703553894534707,0.06441686302423477,gated
1.0,0.42000001668930054,0.7400000095367432,0.0,0.0,0.0,0.957453727722168,0.8678226470947266,0.9192062616348267,0.4564023017883301,0.06849351525306702,0.2662220001220703,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2794758379459381,-0.05065450817346573,0.09102056920528412,,,,,,,3,5,middle,1.5353771448135376,0.04281351715326309,0.5833351016044617,0.0008786135585978627,0.00045416736975312233,0.0006563818897120655,1.383888840675354,0.0506945475935936,0.5198078155517578,gated
0.8066666722297668,0.3800000250339508,0.59333336353302,0.0,0.0,0.0,0.9241716265678406,0.8448492288589478,0.881944477558136,0.6922963857650757,0.08621376752853394,0.430186927318573,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5035260319709778,0.19607658684253693,0.33977603912353516,,,,,,,4,5,middle,0.0676318034529686,0.0034218449145555496,0.032300107181072235,0.004342312458902597,8.925314614316449e-05,0.0016607472207397223,0.06523240357637405,0.0012587739620357752,0.029118532314896584,gated
0.9600000381469727,0.7666666507720947,0.8633333444595337,0.06000000238418579,0.0,0.019999999552965164,0.9555126428604126,0.908857524394989,0.9345127940177917,0.6056044101715088,0.343130886554718,0.4582189917564392,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.42741191387176514,0.20386651158332825,0.31553465127944946,,,,,,,5,5,middle,0.016309063881635666,0.005173102021217346,0.010846040211617947,0.0004910216084681451,-0.00036818275111727417,0.00013465716619975865,0.018098775297403336,0.00409582769498229,0.0106706153601408,gated
0.9600000381469727,0.6133333444595337,0.7866666913032532,0.09000000357627869,0.0,0.030000001192092896,0.9533871412277222,0.841212272644043,0.9034665822982788,0.720531702041626,0.3235032260417938,0.5102583169937134,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.40650755167007446,0.10930562019348145,0.2512489855289459,,,,,,,6,5,middle,0.030727112665772438,0.0008880581008270383,0.012165444903075695,0.0011088901665061712,0.00033077102852985263,0.0007305238978005946,0.02252069115638733,7.362959877355024e-05,0.010041136294603348,gated
0.7233332991600037,0.28333333134651184,0.503333330154419,0.1066666692495346,0.013333333656191826,0.06000000238418579,0.8939691781997681,0.7956078052520752,0.844623863697052,0.8693526983261108,0.4004562497138977,0.6349161863327026,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.723326563835144,0.27826833724975586,0.5189641118049622,,,,,,,7,5,middle,0.011422155424952507,0.000870583753567189,0.004789892118424177,0.0026404722593724728,0.00012269341095816344,0.001022667158395052,0.018007628619670868,0.00017905169806908816,0.006255132611840963,gated
0.8033332824707031,0.5033333897590637,0.6500000357627869,0.11666667461395264,0.03325000777840614,0.07333333790302277,0.9069603681564331,0.8186475038528442,0.8600701093673706,0.5060309171676636,-0.026710035279393196,0.23712997138500214,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.48957347869873047,0.02101106010377407,0.25529229640960693,,,,,,,8,5,middle,0.004653553012758493,0.0007576399948447943,0.00250437599606812,0.0003069668309763074,-0.00021924723114352673,8.156245166901499e-05,0.006581841502338648,0.000533035141415894,0.0032340337056666613,gated
0.5,0.30000001192092896,0.3999999761581421,0.21000000834465027,0.07999999821186066,0.15000000596046448,0.8263382911682129,0.728486180305481,0.7698341608047485,0.7277461886405945,0.5061830282211304,0.6206846237182617,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6698547601699829,0.35180026292800903,0.5108274817466736,,,,,,,9,5,middle,0.005201518535614014,-7.262379222083837e-05,0.001980374101549387,0.0010755883995443583,-0.000586853944696486,0.0002906534355133772,0.0020943055860698223,0.00022606163111049682,0.0009563928470015526,gated
0.4633333086967468,0.22333332896232605,0.33666667342185974,0.25,0.03666666895151138,0.1433333456516266,0.8353374600410461,0.7000600099563599,0.7607269883155823,0.7022247314453125,0.491933673620224,0.5973303318023682,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7270126342773438,0.2720867097377777,0.5025126934051514,,,,,,,10,5,middle,0.0012474163668230176,0.00029819109477102757,0.000738563307095319,0.0013835292775183916,0.0001643027935642749,0.000633364892564714,0.00024522270541638136,-4.578078369377181e-05,0.00010054744780063629,gated
0.5133333206176758,0.23333331942558289,0.37333330512046814,0.31333333253860474,0.06666667014360428,0.18333332240581512,0.8316594958305359,0.6884913444519043,0.7644001245498657,0.8422258496284485,0.5483508706092834,0.7132555246353149,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6708954572677612,0.3362194001674652,0.5161946415901184,,,,,,,11,5,middle,0.0014287185622379184,0.0004913933807983994,0.0009565426153130829,0.0008198069408535957,0.0002568330673966557,0.0005346764228306711,0.0003802369465120137,0.00017795382882468402,0.00026888493448495865,gated
0.7100000381469727,0.2866666913032532,0.48000001907348633,0.18333333730697632,0.04333333298563957,0.1133333295583725,0.8846558332443237,0.7083732485771179,0.796514630317688,0.7349976897239685,0.20767855644226074,0.4713381230831146,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6031147837638855,0.32776939868927,0.46544212102890015,,,,,,,12,5,middle,0.0012614165898412466,-0.00026984262512996793,0.0004546353593468666,0.0008660499006509781,-0.0005694461287930608,0.0001760966842994094,0.00040077295852825046,8.501157572027296e-05,0.00021240251953713596,gated
0.4633333086967468,0.16333334147930145,0.31333333253860474,0.3633333146572113,0.09333333373069763,0.23333331942558289,0.7949188351631165,0.5877965092658997,0.6904163956642151,0.832797646522522,0.7426909804344177,0.7901294231414795,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7724722623825073,0.496567040681839,0.6541032195091248,,,,,,,13,5,middle,0.0017144426237791777,0.0003719279484357685,0.0008879729430191219,0.0008803341770544648,0.00023694666742812842,0.0005014750058762729,0.0007382690673694015,7.918260234873742e-05,0.00030868584872223437,gated
0.5900000333786011,0.07666666805744171,0.2866666615009308,0.44333332777023315,0.10333333164453506,0.273333340883255,0.7940691709518433,0.5385657548904419,0.6511949896812439,0.8473353385925293,0.6600886583328247,0.7586491703987122,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8100751638412476,0.45081859827041626,0.6422840356826782,,,,,,,14,5,middle,0.0005141159635968506,0.0003009681240655482,0.00042371475137770176,0.0007016009767539799,0.0002153154491679743,0.0004258939588908106,8.571009675506502e-05,-0.00032060558442026377,-6.891194789204746e-05,gated
0.4000000059604645,0.10333333909511566,0.25,0.44999998807907104,0.10000000149011612,0.2666666805744171,0.7571567296981812,0.5612254738807678,0.6621628403663635,0.9015487432479858,0.685256838798523,0.812737762928009,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8014346361160278,0.4178999364376068,0.6523803472518921,,,,,,,15,5,middle,0.0021085781045258045,0.00038260623114183545,0.0011743552749976516,0.001898020738735795,0.00022608297877013683,0.001034713932313025,0.00012495156261138618,-1.0187394764216151e-05,5.741601489717141e-05,gated
0.9566666483879089,0.15666666626930237,0.5566666722297668,0.0,0.0,0.0,0.9487726092338562,0.8412677049636841,0.8950201272964478,0.4168538451194763,0.09583552926778793,0.2563447058200836,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.006130949594080448,-0.13032212853431702,-0.05944428965449333,,,,,,,0,5,minimum,0.21574082970619202,0.05048908665776253,0.13311496376991272,0.05991209298372269,0.027602508664131165,0.042650990188121796,0.2190813571214676,0.019164646044373512,0.10378186404705048,gated
0.7566666603088379,0.05000000074505806,0.4033333361148834,0.0,0.0,0.0,0.9281861186027527,0.8238934278488159,0.8709477186203003,0.5761600732803345,0.12743540108203888,0.34759655594825745,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06718037277460098,-0.2152264565229416,-0.08517922461032867,,,,,,,1,5,minimum,1.0862410068511963,0.11494249105453491,0.5999945998191833,0.04672962427139282,-0.013053873553872108,0.014643261209130287,1.3559582233428955,0.07472933828830719,0.6120048761367798,gated
0.7866666913032532,0.0,0.3866666853427887,0.023333335295319557,0.0,0.010000000707805157,0.9356141090393066,0.6917116045951843,0.8136628270149231,0.14170601963996887,-0.38527366518974304,-0.12866906821727753,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3647346496582031,-0.17732703685760498,0.09370379894971848,,,,,,,2,5,minimum,1.129664659500122,0.04761653393507004,0.44982582330703735,0.05300379544496536,0.01173069141805172,0.032179079949855804,0.9648109674453735,0.03447083756327629,0.3695214092731476,gated
0.9800000190734863,0.25999999046325684,0.6399999856948853,0.0,0.0,0.0,0.9695391654968262,0.8536559343338013,0.9168030023574829,0.2043793499469757,-0.25008058547973633,-0.024239718914031982,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.11360933631658554,-0.23199021816253662,-0.02306314744055271,,,,,,,3,5,minimum,0.5281310081481934,0.053602468222379684,0.259479820728302,0.011980739422142506,-0.01158188283443451,0.001761092571541667,0.5978133678436279,0.05954986810684204,0.27323997020721436,gated
0.9800000190734863,0.3700000047683716,0.75,0.3100000023841858,0.0,0.10333333164453506,0.9805542230606079,0.6951783895492554,0.8754337430000305,0.43400946259498596,-0.10464628785848618,0.1380716860294342,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.20609059929847717,-0.36593499779701233,-0.13271464407444,,,,,,,4,5,minimum,0.30974045395851135,0.07313688099384308,0.17557355761528015,0.006683728192001581,0.0010807139333337545,0.0037304989527910948,0.3228112757205963,0.06634201109409332,0.1804724484682083,gated
1.0,0.4000000059604645,0.800000011920929,0.12000000476837158,0.0,0.03999999910593033,0.9871820211410522,0.7696986794471741,0.9112669229507446,0.45303696393966675,0.14028063416481018,0.28747984766960144,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3270019590854645,-0.16539038717746735,0.06552931666374207,,,,,,,5,5,minimum,0.152506023645401,0.006824226584285498,0.0905897244811058,0.061455536633729935,-0.019248448312282562,0.014489948749542236,0.14071211218833923,-0.004104708321392536,0.07383313030004501,gated
0.9233333468437195,0.13333332538604736,0.5266667008399963,0.5133333206176758,0.0,0.24000000953674316,0.9582799077033997,0.5427894592285156,0.75053471326828,0.6045123338699341,0.08834289014339447,0.3465407192707062,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.43883299827575684,0.064273402094841,0.27749931812286377,,,,,,,6,5,minimum,0.13229982554912567,0.014992324635386467,0.05772259086370468,0.010797454044222832,-0.0033644139766693115,0.0018565605860203505,0.1421906054019928,0.014021364040672779,0.061289817094802856,gated
0.9533332586288452,0.2433333396911621,0.6133333444595337,0.550000011920929,0.0,0.18333333730697632,0.9598170518875122,0.5484625697135925,0.7984563112258911,0.6739872097969055,-0.03023061715066433,0.3218783140182495,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.20112252235412598,-0.02093915082514286,0.08025562763214111,,,,,,,7,5,minimum,0.009867869317531586,-0.03536149114370346,-0.012021059170365334,0.01851528510451317,-0.009683270007371902,0.00435209646821022,0.003235227894037962,-0.03910694271326065,-0.01365075446665287,gated
0.8566666841506958,0.11666665971279144,0.4866666793823242,0.24666666984558105,0.0,0.09333333373069763,0.9529551267623901,0.674834132194519,0.8261274099349976,0.5725701451301575,0.05532648414373398,0.319744348526001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5199111104011536,-0.11538760364055634,0.1910308301448822,,,,,,,8,5,minimum,0.009832428768277168,-0.03457636758685112,-0.011078628711402416,0.003935105167329311,-0.010319463908672333,-0.002384426072239876,0.008401450701057911,-0.03274453431367874,-0.010039676912128925,gated
0.8666666746139526,0.17000001668930054,0.5199999809265137,0.3166666626930237,0.0,0.1433333456516266,0.9569298028945923,0.5744363069534302,0.7767366766929626,0.7336927056312561,0.3106640875339508,0.5586551427841187,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4325534701347351,-0.19985553622245789,0.1485634744167328,,,,,,,9,5,minimum,0.013196239247918129,-0.005152498837560415,0.004143205471336842,0.006037660874426365,-0.004141428507864475,0.0008821353549137712,0.00955981481820345,0.0003791765193454921,0.005021643824875355,gated
0.5233333110809326,0.10608338564634323,0.3033333420753479,0.6200000047683716,0.0,0.30000001192092896,0.8672126531600952,0.4352945387363434,0.6660386919975281,0.5809502601623535,0.3158988356590271,0.44805780053138733,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.36516809463500977,0.07285357266664505,0.2270519733428955,,,,,,,10,5,minimum,0.010414903052151203,-0.017461437731981277,-0.0023614554665982723,0.017079100012779236,-0.0063722459599375725,0.005358393769711256,0.005194113589823246,-0.018549956381320953,-0.006670728325843811,gated
0.6899999976158142,0.019999999552965164,0.3400000035762787,0.5699999928474426,0.07333333790302277,0.3166666626930237,0.8584259748458862,0.44181308150291443,0.6501195430755615,0.7598221898078918,0.540928065776825,0.6510252952575684,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4668477177619934,0.04356343671679497,0.30964845418930054,,,,,,,11,5,minimum,0.012067288160324097,-0.022677039727568626,-0.0039522345177829266,0.01112897414714098,-0.0016009839018806815,0.004422105848789215,0.009981231763958931,-0.026982519775629044,-0.006063676904886961,gated
0.8399999737739563,0.14666667580604553,0.48000001907348633,0.5366666913032532,0.030000001192092896,0.25999999046325684,0.9204303622245789,0.5250964164733887,0.7291662693023682,0.7904529571533203,0.5357488393783569,0.6612058877944946,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4903917908668518,0.04670186713337898,0.2829452455043793,,,,,,,12,5,minimum,0.011637733317911625,-0.005621327552944422,0.0029380531050264835,0.022937964648008347,-0.0005259832832962275,0.008580131456255913,0.0010588082950562239,-0.01238581445068121,-0.005661997478455305,gated
0.3866666555404663,0.046666666865348816,0.21666666865348816,0.5833333730697632,0.16333332657814026,0.3733333349227905,0.7238889336585999,0.40318721532821655,0.5666438937187195,0.7307918667793274,0.48000001907348633,0.6082022786140442,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6349652409553528,0.40069589018821716,0.5248414278030396,,,,,,,13,5,minimum,0.004794759210199118,-0.010473442263901234,-0.0018462315201759338,0.003533706534653902,-0.005848394241183996,-0.00037808530032634735,0.0011775733437389135,-0.005313038360327482,-0.0015520319575443864,gated
0.4699999690055847,0.01666666753590107,0.2433333396911621,0.5066666603088379,0.12666666507720947,0.3166666626930237,0.7661433815956116,0.491863489151001,0.6290034055709839,0.6717755198478699,0.5097304582595825,0.5749596953392029,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6097360849380493,0.43805503845214844,0.5248903036117554,,,,,,,14,5,minimum,0.0023782472126185894,-0.008000296540558338,-0.0019652987830340862,0.0019158077193424106,-0.004080544225871563,-0.0010096138576045632,0.0030117426067590714,-0.006538463290780783,-0.0015102619072422385,gated
0.3166666626930237,0.009999999776482582,0.13333332538604736,0.6566666960716248,0.006666666828095913,0.32333335280418396,0.814652144908905,0.3653196692466736,0.5899859666824341,0.8085356950759888,0.37301474809646606,0.5787051916122437,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5025396347045898,0.2667434513568878,0.38464152812957764,,,,,,,15,5,minimum,0.0078450758010149,-0.008106949739158154,0.0005907887825742364,0.005942610092461109,-0.008256414905190468,-6.370898518071044e-06,0.001839627861045301,-0.0008756071329116821,0.0005564134335145354,gated
0.5133333206176758,0.0,0.2199999988079071,0.0,0.0,0.0,0.8895236849784851,0.7657713294029236,0.8276475071907043,0.3311142027378082,-0.0692303404211998,0.12631288170814514,0.17000000178813934,0.0,0.07666666805744171,0.24666666984558105,0.0,0.1133333295583725,0.8143203854560852,0.5831348896026611,0.7018024325370789,1.0,0.9466665983200073,0.9766666293144226,0.0,0.0,0.0,0.9728537797927856,0.9341315031051636,0.9534927606582642,0.060450125485658646,-0.3593220114707947,-0.11632119119167328,0.1675354242324829,-0.06504029035568237,0.051247574388980865,0.06788469105958939,-0.050047438591718674,0.008918623439967632,0,5,first,0.06201130151748657,0.0073591419495642185,0.029277974739670753,0.006235410925000906,0.0004242122231516987,0.002848649863153696,0.035222459584474564,0.0014055271167308092,0.013052873313426971,sa_ff_gated
0.36000001430511475,0.0,0.12666667997837067,0.0,0.0,0.0,0.8836376070976257,0.8034365773200989,0.8435064554214478,0.2518255114555359,-0.2580049932003021,-0.03053070232272148,0.12999999523162842,0.0,0.04333333298563957,0.020000001415610313,0.0,0.006666666828095913,0.8135560154914856,0.6644619107246399,0.7390090227127075,1.0,0.7699999809265137,0.9233333468437195,0.0,0.0,0.0,0.9685901403427124,0.9259557723999023,0.9480037689208984,-0.039977774024009705,-0.20180049538612366,-0.1207113042473793,0.03518754988908768,-0.08607946336269379,-0.02019449882209301,0.18065018951892853,-0.11641011387109756,0.03212003782391548,1,5,first,0.2908443808555603,0.010121798142790794,0.11638889461755753,0.033626534044742584,0.00033644886570982635,0.01251903735101223,0.12532325088977814,0.001123499241657555,0.04654648154973984,sa_ff_gated
0.3100000023841858,0.0,0.10333333164453506,0.0,0.0,0.0,0.8365260362625122,0.6624787449836731,0.7495023012161255,0.03288691118359566,-0.1877743899822235,-0.07273131608963013,0.030000001192092896,0.0,0.009999999776482582,0.7700000405311584,0.0033333334140479565,0.3799999952316284,0.7524367570877075,0.40076571702957153,0.5779231786727905,0.9966667294502258,0.38333335518836975,0.7800000309944153,0.0,0.0,0.0,0.9560526609420776,0.8623224496841431,0.92108154296875,0.01083634328097105,-0.323134183883667,-0.13973882794380188,0.046913035213947296,-0.18564045429229736,-0.07133091986179352,0.009658236987888813,-0.15318700671195984,-0.07187552005052567,2,5,first,0.061448752880096436,0.0019559988286346197,0.023498009890317917,0.0006034355028532445,-2.4961733288364485e-05,0.00028923689387738705,0.04877474904060364,0.001530288951471448,0.018680324777960777,sa_ff_gated
